,VehicleAge,VehOdo,AuctionVal,MakeVal,NationalityVal,VNSTVal,WarrantyCostVal,IsBadBuy,VehBCost,WheelTypeVal
12762,5,94442,2,6,0,3,61,0,3990.0,1
12763,8,97562,2,6,0,3,110,0,3190.0,0
12764,3,78085,2,25,0,3,27,0,5805.0,0
12765,4,85534,2,10,2,3,35,0,7805.0,0
12766,6,63407,2,5,0,3,31,0,10220.0,0
12767,4,68237,2,4,0,3,88,0,5205.0,1
12768,6,43715,2,4,0,3,50,0,4690.0,1
12769,3,71687,2,6,0,3,42,0,5955.0,1
12770,6,84025,2,3,0,3,93,0,7405.0,0
12771,4,49982,2,14,2,3,1,1,4190.0,2
12772,4,89282,2,5,0,3,164,0,9505.0,0
12773,4,76926,2,3,0,3,27,0,4390.0,1
12774,5,94003,2,5,0,3,179,0,9005.0,0
12775,2,65131,2,3,0,3,158,0,8530.0,0
12776,5,69138,2,6,0,3,31,0,5605.0,0
12777,4,84231,2,21,3,3,20,0,8105.0,1
12778,2,61131,2,3,0,3,158,0,8530.0,0
12779,3,54781,2,3,0,3,15,0,7505.0,1
12780,3,65023,2,5,0,3,31,0,6705.0,1
12781,2,74328,2,5,0,3,80,0,7605.0,1
12782,2,79682,2,25,0,3,97,0,8630.0,0
12783,3,66121,2,14,2,3,21,0,7505.0,0
12784,4,74140,2,24,0,3,97,0,6605.0,0
12785,2,75294,2,18,0,3,42,0,7850.0,0
12786,4,79328,2,3,0,3,186,0,6905.0,1
12787,5,25220,2,10,2,3,13,0,4790.0,1
12788,4,74872,2,14,2,3,6,1,4590.0,1
12789,6,87024,2,20,2,3,9,1,4440.0,2
12790,4,76764,2,29,3,3,6,0,7805.0,1
12791,3,78820,2,3,0,3,97,0,6830.0,1
12792,2,76270,2,3,0,3,186,0,8150.0,1
12793,3,69567,2,24,0,3,158,0,7530.0,0
12794,2,63942,2,5,0,3,56,0,7605.0,1
12795,2,76678,2,3,0,3,186,0,8150.0,1
12796,3,85243,2,6,0,3,35,0,8405.0,0
12797,4,37321,2,10,2,3,7,0,8005.0,0
12798,4,74201,2,4,0,3,97,1,5705.0,2
12799,5,80645,2,3,0,3,131,0,7705.0,0
12800,5,86706,2,3,0,3,198,0,4790.0,1
12801,6,107476,2,5,0,3,123,1,4390.0,2
12802,4,87763,2,3,0,3,35,0,6105.0,0
12803,5,61312,2,4,0,3,88,0,5090.0,1
12804,3,84404,2,6,0,3,93,0,4890.0,1
12805,1,59509,2,3,0,3,130,0,8350.0,1
12806,3,72438,2,6,0,3,80,0,4790.0,1
12807,8,104772,2,3,0,3,238,0,3890.0,0
12808,4,64510,2,6,0,3,31,0,5405.0,1
12809,4,107934,2,6,0,3,76,0,3990.0,0
12810,7,106911,2,6,0,3,163,0,2790.0,0
12811,9,71418,2,10,2,3,68,0,3890.0,0
12812,4,80868,2,14,2,3,9,0,3990.0,1
12813,4,78507,2,4,0,3,114,0,4490.0,1
12814,5,81368,2,3,0,3,131,0,6405.0,0
12815,5,86449,2,4,0,3,164,0,6405.0,1
12816,2,75527,2,5,0,3,80,1,7105.0,1
12817,4,56564,2,3,0,3,15,0,4690.0,3
12818,6,103411,2,24,0,3,123,1,3890.0,1
12819,4,100891,2,6,0,3,181,0,5405.0,0
12820,4,66960,2,4,0,3,88,0,5405.0,1
12821,4,50421,2,14,2,3,67,1,7605.0,2
12822,3,80126,2,25,0,3,35,1,5505.0,2
12823,5,82193,2,17,2,3,112,0,6705.0,1
12824,4,73994,2,6,0,3,27,0,8505.0,0
12825,5,62365,2,25,0,3,21,1,5205.0,0
12826,4,84716,2,6,0,3,35,1,7505.0,2
12827,6,87921,2,7,0,3,198,0,8205.0,0
12828,6,78019,2,5,0,3,114,0,8405.0,0
12829,7,90257,2,21,3,3,151,1,7605.0,0
12830,4,97587,2,21,3,3,10,0,5205.0,0
12831,2,56811,2,5,0,3,42,0,8405.0,0
12832,4,85003,2,25,0,3,164,0,4690.0,0
12833,3,57552,1,5,0,19,22,0,6500.0,1
12834,4,68574,1,6,0,19,21,0,7000.0,1
12835,4,81504,1,3,0,19,35,1,4600.0,1
12836,3,85311,1,28,2,19,9,0,3700.0,1
12837,4,78402,1,4,0,19,114,0,5400.0,1
12838,3,72383,1,17,2,19,97,0,7300.0,1
12839,5,84244,1,7,0,19,112,0,6200.0,0
12840,4,82231,1,5,0,19,131,0,10800.0,0
12841,5,73830,1,4,0,19,114,0,8635.0,0
12842,4,75490,1,14,2,19,114,0,6900.0,1
12843,4,86835,1,3,0,19,35,0,7000.0,0
12844,4,71072,1,29,3,19,6,0,7500.0,1
12845,6,72360,1,1,0,19,186,0,8500.0,0
12846,4,79923,1,24,0,19,97,0,7700.0,0
12847,3,58960,1,5,0,19,22,0,6735.0,0
12848,5,89191,1,6,0,19,51,0,4900.0,0
12849,4,87652,1,24,0,19,112,0,6500.0,0
12850,3,64450,1,10,2,19,21,0,7435.0,1
12851,4,81631,1,24,0,19,198,0,6100.0,1
12852,3,81716,1,24,0,19,112,0,7135.0,0
12853,3,72959,1,21,3,19,6,1,7200.0,1
12854,4,75132,1,18,0,19,27,0,8435.0,0
12855,2,70637,1,5,0,19,80,0,7135.0,1
12856,6,78056,1,7,0,19,219,0,9900.0,0
12857,3,39799,1,3,0,19,7,1,4900.0,1
12858,2,82912,1,5,0,19,93,0,6835.0,1
12859,4,77406,1,21,3,19,17,0,8200.0,1
12860,3,63131,1,4,0,19,88,0,6200.0,1
12861,3,63886,1,14,2,19,4,0,6235.0,1
12862,4,34420,1,28,2,19,0,0,5935.0,1
12863,5,91316,1,3,0,19,108,0,7000.0,0
12864,6,93931,1,3,0,19,211,0,4500.0,1
12865,4,50569,1,4,0,19,67,0,5800.0,1
12866,3,67929,1,21,3,19,12,0,10300.0,1
12867,6,78082,1,4,0,19,161,0,4600.0,0
12868,4,63647,1,4,0,19,88,0,5600.0,1
12869,6,84782,1,6,0,19,131,0,10800.0,0
12870,2,84206,1,24,0,19,112,0,8430.0,0
12871,5,73507,1,13,0,19,161,0,8500.0,0
12872,6,93429,1,6,0,19,61,0,5800.0,0
12873,4,80870,1,5,0,19,9,0,8000.0,0
12874,3,64553,1,4,0,19,88,0,6200.0,1
12875,4,89266,1,3,0,19,35,0,6800.0,0
12876,6,94461,1,13,0,19,61,0,6100.0,1
12877,5,80390,1,3,0,19,112,1,5900.0,0
12878,3,79741,1,4,0,19,80,0,7100.0,1
12879,4,47168,1,14,2,19,11,0,6800.0,1
12880,7,83344,1,3,0,19,135,0,7200.0,0
12881,2,93755,1,3,0,19,211,0,7900.0,1
12882,5,88973,1,21,3,19,9,1,4500.0,1
12883,3,80257,1,6,0,19,93,0,5100.0,1
12884,8,74320,1,4,0,19,155,1,4100.0,0
12885,3,60274,1,24,0,19,88,0,9400.0,0
12886,3,80812,1,13,0,19,51,0,8000.0,0
12887,4,77416,1,6,0,19,132,0,6300.0,1
12888,4,87762,1,6,0,19,51,0,5200.0,0
12889,5,88375,1,3,0,19,164,0,11300.0,0
12890,5,87147,1,4,0,19,131,0,7800.0,0
12891,4,75060,1,4,0,19,97,0,5600.0,0
12892,4,94500,1,3,0,19,211,0,6930.0,1
12893,3,86284,1,24,0,19,70,0,7100.0,1
12894,5,78870,1,17,2,19,59,1,7800.0,0
12895,7,97734,1,3,0,19,151,0,7700.0,0
12896,5,92297,1,3,0,19,127,0,10800.0,0
12897,6,77926,1,13,0,19,42,0,7900.0,0
12898,5,70060,1,24,0,19,186,0,7100.0,0
12899,4,81369,1,10,2,19,35,0,7300.0,0
12900,3,79337,1,3,0,19,27,0,7300.0,0
12901,5,83647,1,6,0,19,176,0,8700.0,0
12902,4,73173,1,21,3,19,6,0,5600.0,1
12903,2,89788,1,17,2,19,51,0,9000.0,0
12904,2,84173,1,3,0,19,198,0,8400.0,1
12905,3,71505,1,21,3,19,17,0,10000.0,1
12906,3,59912,1,4,0,19,67,0,6100.0,1
12907,4,65087,1,25,0,19,116,0,7285.0,1
12908,4,86317,1,5,0,19,164,0,6100.0,0
12909,8,34115,1,6,0,19,64,0,5200.0,1
12910,3,92006,1,21,3,19,25,0,10500.0,0
12911,6,84720,1,3,0,19,269,0,5700.0,1
12912,3,53089,1,3,0,19,15,0,6200.0,1
12913,3,79591,1,13,0,19,42,0,8100.0,0
12914,4,83053,1,25,0,19,35,0,5200.0,1
12915,5,47353,1,5,0,19,50,0,5800.0,1
12916,4,89189,1,3,0,19,35,0,4600.0,0
12917,4,61385,1,5,0,19,88,0,6200.0,1
12918,4,84689,1,3,0,19,93,0,7900.0,0
12919,9,74137,1,18,0,19,36,0,4600.0,0
12920,2,83330,1,3,0,19,198,1,8400.0,1
12921,6,90318,1,8,3,19,10,0,8300.0,1
12922,2,73605,1,3,0,19,59,0,8500.0,1
12923,4,69074,1,4,0,19,116,0,6350.0,1
12924,2,78663,1,3,0,19,186,0,8100.0,1
12925,2,82823,1,3,0,19,198,0,8500.0,1
12926,5,47562,1,3,0,19,33,0,5800.0,1
12927,4,74631,1,5,0,19,146,0,6000.0,1
12928,6,72769,1,3,0,19,265,0,4200.0,1
12929,5,71526,1,5,0,19,146,0,5700.0,1
12930,8,78866,1,10,2,19,36,0,3200.0,1
12931,2,68674,1,5,0,19,56,0,7485.0,1
12932,5,75333,1,4,0,19,114,0,8900.0,0
12933,4,98105,1,6,0,19,167,0,5400.0,1
12934,4,94786,1,6,0,19,108,1,5300.0,0
12935,4,82253,1,28,2,19,93,0,8400.0,0
12936,3,54534,1,4,0,19,42,0,7900.0,1
12937,1,85710,1,3,0,19,70,0,9700.0,1
12938,6,87416,1,7,0,19,93,0,7400.0,0
12939,4,85516,1,21,3,19,20,0,8000.0,1
12940,4,73598,1,5,0,19,114,0,9300.0,1
12941,2,71373,1,3,0,19,59,0,9700.0,1
12942,6,75639,1,4,0,19,80,0,5400.0,0
12943,9,68372,1,6,0,19,104,1,4100.0,0
12944,3,55420,1,10,2,19,15,0,8000.0,1
12945,3,69349,1,3,0,19,158,0,8200.0,1
12946,4,86862,1,28,2,19,9,0,4300.0,1
12947,4,62565,1,6,0,19,103,0,7500.0,0
12948,3,77165,1,5,0,19,42,0,7200.0,1
12949,6,84351,1,13,0,19,51,0,8200.0,0
12950,4,85002,1,3,0,19,35,0,6400.0,0
12951,7,85799,1,6,0,19,99,0,4600.0,0
12952,4,85142,1,14,2,19,51,0,7500.0,0
12953,4,73504,1,3,0,19,27,0,6400.0,0
12954,5,79460,1,5,0,19,80,0,5300.0,0
12955,4,82021,1,21,3,19,20,0,8400.0,0
12956,2,73531,1,5,0,19,80,0,8000.0,1
12957,2,75728,1,6,0,19,42,0,9200.0,0
12958,5,79743,1,6,0,19,42,0,4500.0,1
12959,9,81281,1,1,0,19,230,0,4500.0,1
12960,5,75065,1,4,0,19,80,0,3900.0,0
12961,3,69051,1,5,0,19,31,1,6700.0,1
12962,2,67055,1,3,0,19,43,0,10000.0,1
12963,4,77413,1,3,0,19,186,0,7900.0,1
12964,3,85830,1,6,0,19,93,0,5435.0,1
12965,2,79521,1,3,0,19,186,0,8100.0,1
12966,4,65857,1,29,3,19,4,0,8000.0,1
12967,2,75411,1,3,0,19,59,0,9500.0,1
12968,6,76947,1,7,0,19,80,0,8900.0,0
12969,3,66333,1,3,0,19,21,0,6100.0,1
12970,6,94116,1,3,0,19,211,0,5200.0,0
12971,2,78973,1,3,0,19,186,0,8100.0,1
12972,4,82661,1,6,0,19,35,0,6900.0,0
12973,3,68164,1,25,0,19,72,0,7135.0,1
12974,7,48986,1,6,0,19,53,0,5100.0,0
12975,3,90545,1,4,0,19,148,0,5300.0,0
12976,4,60427,1,4,0,19,88,0,5300.0,1
12977,2,76864,1,3,0,19,59,0,9600.0,1
12978,5,64895,1,6,0,19,31,0,7400.0,0
12979,3,84722,1,3,0,19,35,0,5800.0,1
12980,3,77011,1,6,0,19,42,0,5400.0,0
12981,3,41461,1,4,0,19,33,0,8100.0,1
12982,3,83846,1,4,0,19,164,0,7100.0,1
12983,6,71775,1,4,0,19,114,0,7600.0,0
12984,3,84314,1,6,0,19,51,0,5400.0,0
12985,4,61567,1,6,0,19,31,0,5100.0,0
12986,1,79041,1,3,0,19,59,0,9400.0,1
12987,3,89978,1,10,2,19,35,0,8000.0,1
12988,3,68951,1,3,0,19,158,0,8500.0,1
12989,4,88727,1,5,0,19,164,0,6500.0,0
12990,3,89581,1,3,0,19,198,0,8400.0,1
12991,4,67212,1,3,0,19,21,0,6300.0,0
12992,1,72753,1,3,0,19,59,0,9800.0,0
12993,1,81667,1,3,0,19,70,0,9800.0,1
12994,2,59290,1,14,2,19,2,0,6800.0,1
12995,2,90715,1,3,0,19,211,0,8000.0,1
12996,4,56599,1,4,0,19,67,0,5600.0,1
12997,2,86392,1,3,0,19,198,0,7400.0,0
12998,5,75898,1,6,0,19,114,0,7300.0,1
12999,5,70408,1,5,0,19,146,0,10200.0,0
13000,2,72696,1,3,0,19,59,0,9500.0,1
13001,2,68923,1,3,0,19,43,0,9800.0,1
13002,2,72303,1,3,0,19,186,0,8500.0,1
13003,4,79701,1,4,0,19,114,0,7100.0,1
13004,4,71797,1,24,0,19,114,0,8500.0,0
13005,3,67440,1,6,0,19,21,0,7200.0,1
13006,2,79822,1,25,0,19,97,0,7900.0,1
13007,2,74340,1,3,0,19,186,0,8500.0,1
13008,4,77061,1,29,3,19,6,0,7500.0,0
13009,1,68041,1,3,0,19,43,0,9900.0,1
13010,6,70471,1,6,0,19,27,0,6400.0,0
13011,3,56491,1,3,0,19,130,0,8500.0,1
13012,3,82547,1,3,0,19,198,0,8000.0,1
13013,3,74670,1,6,0,19,132,0,9000.0,0
13014,4,92983,1,6,0,19,41,0,11200.0,0
13015,4,71222,1,6,0,19,27,0,7300.0,0
13016,1,75211,1,3,0,19,59,0,9900.0,3
13017,4,85782,1,5,0,19,131,0,4500.0,1
13018,5,66569,1,3,0,19,88,0,8600.0,1
13019,7,66058,1,6,0,19,173,0,6800.0,1
13020,3,71731,1,3,0,19,59,0,6000.0,1
13021,6,97083,1,6,0,19,108,0,4600.0,1
13022,4,95224,1,17,2,19,127,0,7200.0,0
13023,6,36035,1,3,0,19,23,0,6000.0,1
13024,4,61437,1,5,0,19,56,0,5700.0,0
13025,6,92867,1,0,2,19,85,0,10900.0,0
13026,5,83478,1,1,0,19,215,0,6000.0,0
13027,6,87897,1,3,0,19,198,1,8135.0,0
13028,6,84464,1,25,0,19,164,0,4700.0,0
13029,4,83183,1,3,0,19,198,0,8400.0,1
13030,6,87660,1,12,2,19,93,0,6900.0,0
13031,4,82082,1,24,0,19,112,0,6800.0,0
13032,5,69424,1,4,0,19,88,0,8700.0,0
13033,4,83756,1,5,0,19,131,0,4835.0,0
13034,3,72191,1,25,0,19,146,0,7900.0,1
13035,4,58984,1,5,0,19,67,0,9500.0,1
13036,5,60666,1,4,0,19,88,0,5600.0,0
13037,5,84431,1,3,0,19,209,0,7200.0,0
13038,3,76391,1,5,0,19,42,0,7500.0,1
13039,3,86945,1,3,0,19,209,0,6900.0,1
13040,3,73282,1,3,0,19,59,0,6000.0,1
13041,4,44978,1,5,0,19,50,0,5700.0,1
13042,5,95878,1,6,0,19,41,0,10700.0,0
13043,4,92326,1,13,0,19,25,0,7000.0,0
13044,2,88079,1,24,0,19,198,0,7035.0,0
13045,6,56090,1,6,0,19,42,0,5300.0,0
13046,4,83289,1,5,0,19,131,0,4600.0,1
13047,6,37700,1,5,0,19,37,0,5000.0,1
13048,4,63315,1,12,2,19,56,0,8100.0,0
13049,4,83182,1,4,0,19,131,0,6000.0,1
13050,5,46067,1,6,0,19,18,0,6000.0,1
13051,4,53696,1,24,0,19,130,0,6935.0,0
13052,5,73385,1,3,0,19,80,0,7900.0,0
13053,6,36811,1,5,0,19,37,0,5200.0,1
13054,4,90734,1,21,3,19,10,0,5500.0,0
13055,6,78859,1,29,3,19,6,1,6500.0,1
13056,6,39254,1,5,0,19,37,0,5300.0,1
13057,7,85072,1,3,0,19,135,0,8000.0,0
13058,4,54790,1,26,2,19,2,0,8600.0,1
13059,7,80960,1,17,2,19,171,0,8200.0,0
13060,4,75740,1,5,0,19,114,0,5000.0,1
13061,5,38860,1,5,0,19,37,0,5000.0,1
13062,6,82144,1,1,0,19,198,0,7300.0,0
13063,4,67403,1,5,0,19,88,0,5900.0,1
13064,3,73831,1,24,0,19,59,0,6800.0,1
13065,5,93497,1,13,0,19,61,0,7400.0,1
13066,4,70887,1,20,2,19,6,0,7700.0,0
13067,6,62785,1,5,0,19,12,0,4400.0,0
13068,7,65358,1,10,2,19,104,0,7100.0,0
13069,4,76988,1,16,0,19,97,0,10000.0,0
13070,4,83550,1,3,0,19,131,0,6900.0,1
13071,4,98173,1,5,0,19,148,0,4200.0,1
13072,6,48115,1,5,0,19,50,0,5600.0,1
13073,4,94732,1,6,0,19,108,0,5400.0,1
13074,4,86988,1,6,0,19,51,0,6800.0,1
13075,3,51241,1,4,0,19,55,0,8100.0,1
13076,5,90506,1,4,0,19,127,0,4600.0,0
13077,2,86305,1,3,0,19,198,0,7530.0,1
13078,3,58292,1,14,2,19,2,0,6100.0,1
13079,5,82433,1,4,0,19,131,1,9400.0,0
13080,2,86011,1,4,0,19,164,0,8430.0,1
13081,5,62026,1,13,0,19,31,0,8230.0,0
13082,6,71725,1,21,3,19,6,0,5200.0,1
13083,2,52470,1,5,0,19,42,0,8400.0,1
13084,7,68149,1,6,0,19,104,0,5400.0,0
13085,7,75943,1,6,0,19,90,1,4600.0,0
13086,3,71807,1,24,0,19,97,0,7100.0,0
13087,2,72964,1,5,0,19,97,0,8400.0,0
13088,2,73014,1,3,0,19,186,0,8000.0,1
13089,7,88060,1,6,0,19,99,0,3700.0,0
13090,5,73091,1,3,0,19,97,0,6600.0,0
13091,4,76853,1,17,2,19,42,0,7900.0,0
13092,8,87754,1,17,2,19,79,0,3900.0,1
13093,2,61553,1,5,0,19,31,0,5400.0,1
13094,2,46966,1,24,0,19,24,0,8000.0,1
13095,5,75897,1,4,0,19,80,0,4900.0,0
13096,2,48001,1,3,0,19,11,0,6800.0,1
13097,6,85789,1,7,0,19,164,0,11000.0,0
13098,4,65250,1,21,3,19,12,0,8200.0,0
13099,5,57950,1,24,0,19,2,0,7700.0,0
13100,5,70818,1,4,0,19,114,0,6600.0,0
13101,5,84617,1,13,0,19,51,0,6900.0,0
13102,3,65969,1,6,0,19,21,0,8500.0,0
13103,2,75239,1,3,0,19,186,0,7230.0,1
13104,5,80087,1,6,0,19,51,0,5130.0,1
13105,4,80240,1,6,0,19,149,0,7900.0,0
13106,2,78432,1,4,0,19,80,0,7930.0,1
13107,4,58118,1,3,0,19,15,0,5900.0,1
13108,2,71087,1,3,0,19,186,0,8300.0,0
13109,3,76182,1,6,0,19,42,0,5100.0,1
13110,4,52170,1,6,0,19,42,0,5800.0,1
13111,4,76809,1,3,0,19,97,0,7000.0,1
13112,2,89085,1,5,0,19,112,0,8330.0,1
13113,2,61060,1,5,0,19,56,0,8830.0,1
13114,4,52899,1,6,0,19,15,0,9200.0,0
13115,4,79476,1,5,0,19,146,0,7600.0,0
13116,5,81375,1,4,0,19,149,0,5700.0,0
13117,2,76319,1,3,0,19,186,0,8000.0,1
13118,4,99050,1,10,2,19,10,0,4400.0,1
13119,2,86194,1,21,3,19,20,0,10000.0,0
13120,3,84009,1,5,0,19,131,0,9500.0,1
13121,5,99967,1,6,0,19,61,0,4730.0,0
13122,4,80000,1,5,0,19,42,0,11000.0,0
13123,2,63940,1,5,0,19,56,0,8730.0,1
13124,4,73003,1,5,0,19,146,0,4600.0,1
13125,4,75338,1,24,0,19,97,0,6800.0,0
13126,3,70215,1,4,0,19,80,0,7330.0,1
13127,2,62988,1,5,0,19,56,0,8330.0,1
13128,3,57085,1,3,0,19,34,0,7400.0,1
13129,5,60395,1,6,0,19,21,0,8600.0,0
13130,4,77728,1,10,2,19,114,1,6800.0,0
13131,2,76833,1,3,0,19,186,0,8200.0,1
13132,6,86270,1,3,0,19,198,0,10200.0,0
13133,4,50943,1,24,0,19,34,0,7300.0,0
13134,3,75156,1,6,0,19,80,0,5500.0,1
13135,2,49252,1,4,0,19,33,0,8330.0,1
13136,4,63905,1,6,0,19,103,0,7700.0,0
13137,4,68434,1,21,3,19,12,0,8500.0,0
13138,4,74430,1,4,0,19,174,0,9400.0,1
13139,3,75058,1,4,0,19,80,0,7130.0,1
13140,4,87550,1,3,0,19,198,0,6700.0,0
13141,4,71150,1,3,0,19,27,0,7700.0,0
13142,4,87203,1,13,0,19,188,0,10100.0,0
13143,4,41608,1,3,0,19,11,1,7800.0,0
13144,6,75322,1,6,0,19,6,0,4900.0,0
13145,4,97111,1,3,0,19,244,0,7900.0,0
13146,4,61860,1,24,0,19,72,0,7700.0,0
13147,4,88059,1,4,0,19,131,0,8400.0,1
13148,4,82184,1,4,0,19,112,0,4900.0,0
13149,4,65500,1,5,0,19,116,0,5800.0,1
13150,3,75884,1,3,0,19,186,0,8300.0,1
13151,3,76547,1,3,0,19,186,0,8200.0,1
13152,3,93474,1,21,3,19,25,0,6100.0,1
13153,7,92415,1,10,2,19,42,0,2900.0,1
13154,5,79181,1,4,0,19,97,0,5600.0,0
13155,2,75238,1,3,0,19,186,0,8400.0,1
13156,6,81637,1,24,0,19,149,0,3900.0,0
13157,2,82458,1,5,0,19,51,0,8100.0,0
13158,3,82472,1,3,0,19,149,0,8700.0,0
13159,4,82294,1,3,0,19,35,0,3800.0,1
13160,4,76110,1,10,2,19,6,1,4500.0,1
13161,6,106501,1,3,0,19,123,0,4300.0,1
13162,2,52262,1,5,0,19,8,0,9760.0,0
13163,2,76911,1,4,0,19,114,0,10000.0,1
13164,6,67656,1,5,0,19,88,0,5300.0,0
13165,5,81945,1,3,0,19,93,0,6800.0,0
13166,6,100684,1,24,0,19,239,1,3300.0,0
13167,2,71731,1,3,0,19,186,0,8300.0,1
13168,2,87577,1,18,0,19,131,0,8900.0,0
13169,5,62776,1,3,0,19,88,0,7900.0,0
13170,2,87383,1,3,0,19,198,0,7900.0,1
13171,3,74131,1,13,0,19,161,0,9200.0,0
13172,5,106845,1,3,0,19,48,1,4200.0,1
13173,4,50760,1,14,2,19,15,0,4500.0,1
13174,7,103594,1,6,0,19,96,0,4500.0,0
13175,9,105104,1,10,2,19,122,1,3000.0,0
13176,7,77715,1,13,0,19,90,0,7300.0,0
13177,5,79297,1,13,0,19,42,0,8100.0,1
13178,3,64971,1,3,0,19,158,0,8300.0,1
13179,4,82086,1,24,0,19,93,0,7600.0,0
13180,7,90144,1,6,0,19,110,0,3700.0,0
13181,4,67308,1,6,0,19,56,0,6000.0,0
13182,2,89086,1,4,0,19,131,0,9600.0,1
13183,3,72010,1,3,0,19,186,0,8100.0,0
13184,3,92398,1,4,0,19,108,0,6635.0,1
13185,7,71996,1,6,0,19,155,0,8900.0,0
13186,3,91403,1,3,0,19,211,0,7800.0,3
13187,4,59936,1,5,0,19,42,1,5700.0,0
13188,5,92436,1,5,0,19,61,0,9100.0,0
13189,4,82242,1,3,0,19,198,0,7800.0,1
13190,3,57110,1,12,2,19,42,0,8100.0,0
13191,3,71823,1,3,0,19,186,0,8100.0,1
13192,4,54817,1,1,0,19,228,0,8200.0,0
13193,3,86148,1,3,0,19,198,0,7900.0,0
13194,3,81490,1,14,2,19,9,0,5500.0,0
13195,3,57537,1,3,0,19,130,0,8300.0,1
13196,3,84819,1,24,0,19,112,0,7700.0,0
13197,6,85585,1,5,0,19,131,1,4100.0,0
13198,3,48548,1,4,0,19,50,0,5600.0,1
13199,5,82354,1,5,0,19,131,0,3700.0,0
13200,8,76144,1,3,0,19,208,1,5400.0,0
13201,9,104458,1,6,0,19,163,0,1400.0,1
13202,2,81976,1,3,0,19,198,0,8300.0,1
13203,5,83807,1,5,0,19,164,0,6000.0,1
13204,5,94855,1,14,2,19,203,1,5500.0,0
13205,4,88788,1,25,0,19,35,0,3400.0,1
13206,3,91314,1,3,0,19,211,0,7800.0,1
13207,2,87257,1,6,0,19,149,0,8500.0,0
13208,7,78503,1,10,2,19,36,0,4400.0,1
13209,2,81150,1,3,0,19,198,0,8300.0,1
13210,8,97219,1,5,0,19,205,0,4100.0,1
13211,6,71122,1,3,0,19,186,0,6900.0,0
13212,2,52716,1,3,0,19,15,0,6600.0,1
13213,6,86862,1,3,0,19,93,0,4200.0,0
13214,5,74647,1,26,2,19,6,0,5900.0,1
13215,4,92921,1,3,0,19,41,0,5300.0,1
13216,7,54842,1,10,2,19,78,0,5800.0,0
13217,2,95723,1,3,0,19,211,0,7200.0,1
13218,3,65551,1,3,0,19,158,0,8300.0,1
13219,2,93294,1,3,0,19,211,0,7800.0,1
13220,3,78370,1,6,0,19,42,0,6000.0,1
13221,5,99251,1,10,2,19,41,0,4700.0,0
13222,7,98489,1,3,0,19,242,0,11000.0,0
13223,4,90731,1,3,0,19,148,0,8800.0,0
13224,5,56694,1,5,0,19,22,0,10100.0,0
13225,8,82282,1,4,0,19,191,0,4500.0,1
13226,6,94547,1,5,0,19,179,0,7900.0,0
13227,3,85960,1,5,0,19,51,0,6300.0,0
13228,4,82000,1,5,0,19,51,0,9535.0,0
13229,2,75625,1,6,0,19,27,0,9800.0,0
13230,9,96865,1,24,0,19,273,1,4200.0,0
13231,9,105198,1,6,0,19,229,0,3600.0,0
13232,4,72109,1,6,0,19,27,0,6900.0,1
13233,5,65006,1,4,0,19,116,0,7300.0,0
13234,1,81877,1,3,0,19,198,0,8300.0,1
13235,2,88360,1,24,0,19,70,0,7900.0,1
13236,3,50506,1,8,3,19,2,0,9600.0,1
13237,5,83025,1,29,3,19,9,0,7200.0,0
13238,2,86519,1,24,0,19,70,1,7800.0,1
13239,8,59698,1,1,0,19,169,0,5500.0,1
13240,3,60442,1,25,0,19,116,0,7200.0,0
13241,6,63526,1,14,2,19,4,1,4900.0,1
13242,6,69182,1,29,3,19,4,0,7000.0,0
13243,7,71800,1,3,0,19,124,0,4800.0,0
13244,3,82358,1,6,0,19,164,0,6930.0,0
13245,4,70265,1,1,0,19,256,0,8400.0,0
13246,2,64147,1,4,0,19,56,0,7530.0,1
13247,2,72938,1,13,0,19,132,0,9400.0,1
13248,2,98501,1,5,0,19,179,0,8030.0,1
13249,6,84145,1,25,0,19,35,0,3600.0,0
13250,3,79785,1,3,0,19,186,0,7200.0,0
13251,2,67110,1,32,1,19,158,0,11130.0,0
13252,3,89168,1,5,0,19,164,0,9800.0,0
13253,3,74632,1,28,2,19,80,0,9200.0,0
13254,3,87956,1,5,0,19,164,0,9900.0,0
13255,2,52073,1,4,0,19,42,0,8130.0,1
13256,2,79875,1,3,0,19,186,0,7530.0,1
13257,3,79856,1,4,0,19,80,0,7230.0,1
13258,2,85285,1,18,0,19,35,0,8230.0,0
13259,8,104420,1,6,0,19,122,0,3600.0,0
13260,4,96085,1,3,0,19,211,0,6500.0,1
13261,2,71014,1,5,0,19,17,0,9230.0,1
13262,2,65382,1,5,0,19,12,0,9430.0,1
13263,6,80363,1,5,0,19,131,0,7500.0,0
13264,3,99035,1,4,0,19,179,0,6730.0,1
13265,6,87229,1,4,0,19,93,0,5400.0,0
13266,3,103997,1,6,0,19,76,0,4000.0,1
13267,4,84996,1,10,2,19,9,0,5400.0,1
13268,2,75900,1,5,0,19,80,0,7630.0,1
13269,7,48854,1,3,0,19,165,0,5400.0,0
13270,6,83067,1,3,0,19,93,0,9600.0,0
13271,2,85051,1,3,0,19,198,0,7230.0,1
13272,4,77096,1,14,2,19,6,0,5500.0,0
13273,3,75009,1,3,0,19,186,0,7730.0,1
13274,4,57915,1,5,0,19,67,0,5700.0,0
13275,6,105660,1,10,2,19,14,0,3900.0,1
13276,6,82629,1,5,0,19,93,0,4300.0,0
